RBD,Nombre,Dirección,Teléfono,Correo,Página web,Director(a),Sostenedor,Región,Comuna
20324,ALTOS DEL HUERTO,"Calle, 4 Oriente, Huertos Familiares 130",32918652,mariaslt@yahoo.com,colegioaltosdelhuerto.cl,Karina Del Pilar Calderón Romero,Corporacion  Educacional Altos  Del  Huerto,METROPOLITANA DE SANTIAGO,TILTIL
31187,COLEGIO DE ADULTOS ALTOS DEL HUERTO,"Calle 4 Oriente, Huertos Familiares 130",974888738,mariaslt@yahoo.com,Sin información.,Karina Del Pilar Calderón Romero,Corporacion Educacional Luz Del Saber,METROPOLITANA DE SANTIAGO,TILTIL
12766,COLEGIO DE ADULTOS MANQUEHUE DE TIL TIL,Camino Quilapilun Parcela 25 25,23522437,retamal1964@yahoo.es,Sin información.,Vanessa Veronica Bardales Escobar,Corporacion  Educacional Manquehue,METROPOLITANA DE SANTIAGO,TILTIL
26503,COLEGIO SAINT LOUIS SCHOOL,"Las Cimas, Alto El Manzano. Til Til 495",29466603,mfigueroa@stls.cl,www.stls.cl,Cinthia Andrea Borges Arce,Corporación Educacional Sls,METROPOLITANA DE SANTIAGO,TILTIL
16837,"ESC.ESP.N°2439, MANQUEHUE DE TIL TIL",El Atajo 175,8462106,escuelalenguajemanquehuetiltil@gmail.com,Sin información.,Yerty Andrea López Vicencio,Corporacion  Educacional Tupahue,METROPOLITANA DE SANTIAGO,TILTIL
13204,ESCUELA  ESPECIAL  N°2420 LA  HUERTA,Calle  Uno  Oriente 484,28466543,lahuertaescuela@gmaill.com,Sin información.,Paula Natalia Fernanda González Valero,Corporacion  Educacional  La Huerta,METROPOLITANA DE SANTIAGO,TILTIL
10436,ESCUELA BASICA G-N° 346,Coquimbito Norte Santa Matilde 8,28466611,g346santamatilde@edutiltil.cl,www.escuelasantamatilde.cl,Lorena Andrea Zapata Soto,Pamela Rebeca Readi Vallejos,METROPOLITANA DE SANTIAGO,TILTIL
10435,ESCUELA BASICA G-N°345 RUNGUE,Caldera S/n Rungue,,escuela.rungue@edutiltil.cl,Sin información.,Julia Virginia Montenegro Córdova,Pamela Rebeca Readi Vallejos,METROPOLITANA DE SANTIAGO,TILTIL
10439,ESCUELA BASICA G-N°348,Avenida Eduardo Campos S/n Hacienda Huechun,78575798,katty.naranjo@gmail.com,Sin información.,Katty Lorena Naranjo Galli,Pamela Rebeca Readi Vallejos,METROPOLITANA DE SANTIAGO,TILTIL
10441,ESCUELA BASICA G-N°349,Capilla De Caleu,66575066,escuela.capilladecaleu@edutiltil.cl,Sin información.,Elizabeth Verónica Villena Bustamante,Pamela Rebeca Readi Vallejos,METROPOLITANA DE SANTIAGO,TILTIL
10442,ESCUELA BASICA G-N°350,Los Talhuenes S/n El Llano De Caleu,92373215,isabel.pulgar@edutiltil.cl,Sin información.,Isabel Del Carmen Pulgar Pizarro,Pamela Rebeca Readi Vallejos,METROPOLITANA DE SANTIAGO,TILTIL
10444,ESCUELA BASICA G-N°352 PLAZUELA DE POLPAICO,"Dario Ovalle S/n, Estacion Polpaico, Comuna De Til-til",84110178,escuela.nueva.plazuela@gmail.com,Sin información.,María José Vidal Soto,Pamela Rebeca Readi Vallejos,METROPOLITANA DE SANTIAGO,TILTIL
20329,ESCUELA BASICA N° 2464 `COLEGIO BASICO INTEGRADO PADRE PIO`,Avenida Bernardo O Higgins 426,83474375,marceladetiltilsanpio@gmail.com,www.colegiopadrepiotiltil.cl,Marcela Viviana Riquelme Pérez,Corporación Educacional Escuela Básica Y De Lenguaje Padre Pio,METROPOLITANA DE SANTIAGO,TILTIL
31300,ESCUELA BÁSICA N°186 MANCHESTER COLLEGE,Avenida Maria De La Paz 518,8461021,manchester.col@gmail.com,www.manchestercollege.cl,Rosa Angélica Osorio Acosta,Corporación Educacional Manchester College,METROPOLITANA DE SANTIAGO,TILTIL
25819,ESCUELA ESP. PART. SAN PIO DE PIETRELCINA,Calle Arturo Prat 760,8462082,marceladetiltilsanpio@gmail.com,Sin información.,Marcela Viviana Riquelme Pérez,Corporación Educacional Escuela Básica Y De Lenguaje Padre Pio,METROPOLITANA DE SANTIAGO,TILTIL
10447,ESCUELA PARTICULAR LA MERCED,Barros Arana 698,28461275,escuela.lamerced.tiltil@gmail.com,www.lamercedtiltil.cl,Juana Del Carmen Álvarez Espinoza,Fundacion Educacional Escuela Particular La Merced,METROPOLITANA DE SANTIAGO,TILTIL
10433,LICEO HUERTOS FAMILIARES,Uno Sur 300,28466346,liceo.huertosfamiliares@edutiltil.cl,liceohuertosfamiliares.cl,Gloria De Los Angeles Azar Berr,Pamela Rebeca Readi Vallejos,METROPOLITANA DE SANTIAGO,TILTIL
10443,LICEO MONTENEGRO,Santa Elena S/n Montenegro,961433638,escuela.montenegro@edutiltil.cl,Sin información.,Luis Ernesto Zamorano Villar,Pamela Rebeca Readi Vallejos,METROPOLITANA DE SANTIAGO,TILTIL
10432,LICEO POLIVALENTE MANUEL RODRIGUEZ,Daniel Moya 102,933806199,direccion.lmrodriguez@edutiltil.cl,Sin información.,Nadine Lucía Michea Chacón,Pamela Rebeca Readi Vallejos,METROPOLITANA DE SANTIAGO,TILTIL
37375,SALA CUNA MIS PRIMEROS PASITOS,Barros Arana 455,961411961,imerospasitos@fundacion.integra.cl,,Carrasco Rine Solange Sanchez,Fundacion Educacional Para El Desarrollo Integral De La Niñez Integra,METROPOLITANA DE SANTIAGO,TILTIL
35957,SALA CUNA Y JARDIN INFANTIL EL LUGAR QUE  SOÑE,Barros Arana 30,,karen.zamorano.r@junjired.cl,,Karen Alejandra Zamorano Rosset,"Junta Nacional De Jardines Infantiles, Junji",METROPOLITANA DE SANTIAGO,TILTIL
32086,SALA CUNA Y JARDÍN INFANTIL MANITOS RAIZ DE LIBERTAD,Calle San José 100,26545760,criquelmea@junji.cl,,Sin información.,"Junta Nacional De Jardines Infantiles, Junji",METROPOLITANA DE SANTIAGO,TILTIL
16799,CENTRO DE EDUCACION INTEGRADO DE  ADULTOS GLADYS LAZO Nº 2,Avda  San  Francisco 16361,976486285,luisurrutiacalderon@gmail.com,Sin información.,Luis Antonio Urrutia Calderón,Corporacion  Educ Centro  De  Educacion Inclusiva  De  Adultos  Gladys  Lazo,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25960,CENTRO EDUC. PADRE ALBERTO HURTADO DE SAN BER,Gustavo Campanas Gandarillas 1201 Villa Eduardo Anguita,224290100,phurtado@corsaber.cl,Sin información.,Claudio Alejandro Baeza Calderón,Servicio Local De Educacion Publica Del Pino,METROPOLITANA DE SANTIAGO,SAN BERNARDO
11931,CENTRO EDUC.PART.ORDEN DE SAN JORGE,San Jose 01150,28597249,direccion@ordendesanjorge.cl,www.ordendesanjorge.cl,Gustavo Iván Inostroza Tudor,Corporacion  Educacional Orden  De  San  Jorge,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10542,CENTRO EDUCACIONAL BALDOMERO LILLO,Calderon De La Barca 272,28168180,p.gallegos@edudelpino.gob.cl,www.ceblillo.cl,Pablo Mauricio Gallegos Rojas,Servicio Local De Educacion Publica Del Pino,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25854,CENTRO ESTI. DE HAB. COMUNICATIVAS AMERICA,Calle America 0340,443058072,escuelaamerica.uno@gmail.com,Sin información.,Michelle Alejandra Guevara Plaza,Corporación Educacional Los Robles De San Bernardo,METROPOLITANA DE SANTIAGO,SAN BERNARDO
32024,CENTRO VITAMINA PLAZA SAN BERNARDO,Calle Victoria 546,29398080,sostenedor@vitamina.com,,Sin información.,Vitamina Chile Spa,METROPOLITANA DE SANTIAGO,SAN BERNARDO
26150,COLEGIO  FITZROY COLLEGE,Av. Central 120,992265420,sostenedor@fitzroycollege.cl,www.fitzroycollege.cl,Gloria Estefanía Urzúa Apaz,Corporacion Educacional Fitzroy College,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10615,COLEGIO  INGLES ISAAC NEWTON,Barros Arana 969,8592152,ivanoac@ciin.cl,Sin información.,Luz Ivanoa Del Carmen Cornejo Olivares,Luz Ivanoa Del Carmen Cornejo Olivares,METROPOLITANA DE SANTIAGO,SAN BERNARDO
20308,COLEGIO ALTERRA,Camino Nos A Los Morros 715,3800374,secretary@colegioalterra.cl,colegioalterra.cl,Jaime Leonardo Salinas Valderrama,Sociedad Educacional Alterra Limitada,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10611,COLEGIO AMERICAN ACADEMY,Eleuterio Ramirez 972,8841024,sacademica@americanacademy.cl,www.americanacademy.cl,Alejandra Del Pilar Barahona Freyhofer,Soc. Educ. American Academy  S.a.,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10628,COLEGIO ARAGON,Enrique Madrid Osorio 655,3568777,info@colegioaragon.cl,www.colegioaragon.cl,Pablo Antonio Muena Letelier,Fundacion Educacional Colegio Aragon,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25698,COLEGIO CORDILLERA DE LOS ANDES,Volcan Maipo 14490,27965340,colegio.cordilleradelosandes@edudelpino.gob.cl,Sin información.,Nicolás Pablo Cao Estrada,Servicio Local De Educacion Publica Del Pino,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25695,COLEGIO DE LA INMACULADA CONCEPCIÓN,Urmeneta 321,28591935,secretaria@inmaculadasb.cl,www.inmaculadasb.cl,Karla Sofía Cereceda Corvalán,Fund. Educ. Coleg. Inm.concep. De San Bdo.,METROPOLITANA DE SANTIAGO,SAN BERNARDO
31392,COLEGIO DENHAM SCHOOL,Camino Nos A Los Morros 1347,,recepcion@denhamschool.cl,www.denhamschool.cl,Jeannette Paola Rojas Castillo,Soc. Educacional Denham School Ltda.,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10607,COLEGIO DOMINGO EYZAGUIRRE,Fontecilla 107,232785400,secretariasb@colegiodomingoeyzaguirre.cl,www.colegiodomingoeyzaguirre.cl,Marisol Ximena Navarrete Rebolledo,Corporación Educacional Fontecilla,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10606,COLEGIO GETSEMANI,Alfonso Donoso 95,973989106,colegiogetsemani@gmail.com,www.colegiogetsemani.cl,Gladys Elisa Adela Cisternas Chávez,Corporacion Educacional Getsemani,METROPOLITANA DE SANTIAGO,SAN BERNARDO
16783,COLEGIO HOSPITALARIO HOSPITAL DEL  PINO,Avda  Padre  Hurtado 13560,92377966,rmenares@fclr.cl,Sin información.,Ramiro Andrés Menares Olmos,Fundacion Carolina Labra Riquelme,METROPOLITANA DE SANTIAGO,SAN BERNARDO
31495,COLEGIO LOS PENSAMIENTOS DE SAN BERNARDO,Camino Internacional Norte 90,956909396,mcarvajal@colegiolospensamientos.cl,www.colegiolospensamientos.cl,Marcela Natacha Carvajal Altamirano,Corporacion  Educacional Colegio  Los  Pensamientos Dos,METROPOLITANA DE SANTIAGO,SAN BERNARDO
31302,COLEGIO LOS PINOS,Camino Los Pinos 02302,25293067,colegiolospinos.sn.bdo@gmail.com,colegiolospinos.cl/,Argia Alejandra Oñat Rojas,Corporación Educacional Los Pinos San Bernardo,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10600,COLEGIO MONTESSORI,San Jose 419,28582640,gonzalo.aguilar.d@gmail.com,www.colegio-montessori.cl,Alejandra Milena Fuentes Saavedra,Fundación Educacional Colegio Montessori San Bernardo,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25882,COLEGIO NOBEL GABRIELA MISTRAL,Camino El Mariscal 2704,225968780,direccion@colegionobelgabrielamistral.cl,nobelgmistral.cl,Patricio Alejandro Navarrete Díaz,Fundacion  Educacional  Nobel  Gabriela  Mistral,METROPOLITANA DE SANTIAGO,SAN BERNARDO
31379,COLEGIO PALMARES VALLE LOS CÓNDORES,Avenida Del Prado 1220,232785780,rector@palmaresloscondores.cl,www.palmaresloscondores.cl,Patricio Rodrigo Espinoza Gómez,Corporación  Educacional Palmares Valle  Los  Cóndores,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25714,COLEGIO PART. INSTITUTO CORINTIO,San Alfonso 1083,8561290,info@institutocorintio.cl,www.institutocorintio.cl,Jonathan Eric Faúndez Reyes,Corporacion  Educacional  Parthenon,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25423,COLEGIO PARTICULAR IGNACIO SERRANO,San Juan De Dios 13762,443040564,cis.direccion.2000@gmail.com,Sin información.,María Mercedes Wolf Balmaceda,Corporación Educacional Ignacio Serrano,METROPOLITANA DE SANTIAGO,SAN BERNARDO
12111,COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA,El Vergel 11840,5281312,direcciongeneral@cenafc.cl,www.colegiopresidentebalmaceda.cl,Mario Alejandro Orellana González,Corporacion  Educacional  Nicolas  Alejandro  Fuenzalida  Cifuentes,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25418,COLEGIO POLIV. SAN BERNARDO ABAD,Av. Padre Hurtado 14.600,961576941,ptamayo@colegiosba.cl,www.colegiosanbernardoabad.cl,Pedro Hernán Tamayo Rodríguez,Fundacion San Pedro,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10631,COLEGIO QUILLAHUE SAN BERNARDO,Camino Los Pinos P 17/ A,226520520,contacto@colegioquillahue.cl,www.quillahuesanbernardo.cl,Ruth Silvia Herrera Ramírez,Corporacion Educacional Quillahue,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10594,COLEGIO SAINT ARIELI,Avda. Colon 725,28581016,colegiosaintarieli@yahoo.es,www.colegiosaintarieli.cl,Andrés Mauricio Javier Mardonez Hidalgo,Fundacion  Educacional  Saint Arieli,METROPOLITANA DE SANTIAGO,SAN BERNARDO
26362,COLEGIO SAN FRANCISCO DE ASIS DE SAN BERNARDO,General Urrutia 373,29937990,colegiosanfranciscodeasis2@gmail.com,csanfranciscodeasis.cl,Lilian Del Carmen Pino Vines,Corporación Educacional Daly,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10610,COLEGIO SAN JOSE,Bulnes 357,28581524,direccion@hsjcolegiosanjose.cl,www.hsjcolegiosanjose.cl,Javier Alfonso Milla Lespai,Fundacion Educacional San Jose,METROPOLITANA DE SANTIAGO,SAN BERNARDO
26454,COLEGIO SANTIAGO EMPRENDEDORES,Camino Padre Hurtado 17.625,23600566,claudio.barriga@redcrecemos.cl,www.redcrecemos.cl,Claudio Alejandro Barriga Nova,Fundación Educacional Santiago Emprendedores,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25347,COLEGIO SEBASTIAN EL CANO SAN BERNARDO,Portales 1238,25864321,patricia.miranda@selcano.cl,www.selcano.cl,Patricia Yolanda De Las Nieves Miranda Méndez,Fundacion  Educacional  Boston  Educa,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10608,COLEGIO SUPERIOR DEL MAIPO,Covadonga 178,28581167,colegiosuperiordelmaipo@gmail.com,www.csmaipo.cl,Marco Antonio Doren Tobar,Corporación Educacional Colegio Superior De Maipo,METROPOLITANA DE SANTIAGO,SAN BERNARDO
16886,COLEGIO VALLES DEL MAIPO,Enrique Madrid Osorio 21,24014128,lenb1abogado@gmail.com,www.colegiovallesdelmaipo.cl,Luisa Verónica Vega Cabrera,Corporación Educacional Valle Del Maipo,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25557,ESC BASICA PART EMILIA GONZALEZ ESPINOZA,Los Pinos 02180,29276910,fvegaromero@gmail.com,www.emiliagonzalez.cl,Natalia Alejandra Vega Romero,Corporacion  Educacional  Rayen,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25954,ESC. BAS. Y ESP. NTRA. SRA. DE LAS NIEVES,Camino El Barrancon 4978,66454146,escuelalasnieves@gmail.com,corporacionlaudelinaaraneda.cl/colegio-nuestra-senora-de-las-nieves/,Robinson Bernardo Andrés Recabarren Altarriba,Corporacion Educacional Laudelina Araneda,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25319,ESC. BAS. Y ESP. PART. KIMKELEN,Santa Teresa 1072,224812174,dmendoza@nulankimkelen.cl,Sin información.,Mireya Del Carmen Lorca Valenzuela,Corporación Educacional Nulan Kimkelen,METROPOLITANA DE SANTIAGO,SAN BERNARDO
26321,ESC. DE PARV. JARDIN INFANTIL GIRASOL DE SAN,Av. Portales Oriente Nro.2161 San Bernardo,8572463,jigirasol@hotmail.com,Sin información.,Myriam Elizabeth González Rivers,Sociedad Gonzalez Y Gonzalez Ltda.,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25747,ESC. DE PARV. Y ESP. CARACOLA,San Jose 0437,8562294,carochilena@icloud.com,Sin información.,Carolina Del Rosario Rivera Maldonado,Corporacion Educacional C.e Caracola,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25764,ESC. DE PARV. Y ESP. CASABLANCA DE SAN BERNAR,Jose Joaquin Perez 1095,28790083,casablancaescuela@hotmail.com,Sin información.,María Cecilia Molina Herrera,Corporación Educacional Casablanca,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25355,ESC. DE PARVULOS PART 103 EL PRINCIPITO DE LO,Jose Joaquin Perez 423,8594383,jardin_elprincipito_@hotmail.com,Sin información.,Carolina De Jesús Zúñiga Besoain,Corporación Educacional Zuñiga Hargreaves,METROPOLITANA DE SANTIAGO,SAN BERNARDO
26347,ESC. ESP. SANTA GEMA GALGANI,Libertad 1675,94341192,esc.santagema@gmail.com,Sin información.,Carol Macarena Farías Passalaqua,Corporacion  Educacional  Santa  Gema  Galgani,METROPOLITANA DE SANTIAGO,SAN BERNARDO
26390,ESC. PARV.JARDIN INFANTIL COLONIAL DE LOS HAL,Miguel De Unamuno 02296 Villa Los Halcones San Bernardo 02296,5283499,jardin_colonial@hotmail.com,Sin información.,Sin información.,Erika Patricia Carrasco Reyes,METROPOLITANA DE SANTIAGO,SAN BERNARDO
20343,ESCUELA   ESPECIAL  N°  211 `KIMKUMTUN`,Anibal  Pinto 38,2909516,kimkumtum@gmail.com,Sin información.,Gloria Andrea Cornejo Jara,Corporacion  Educacional Del  Valle,METROPOLITANA DE SANTIAGO,SAN BERNARDO
16816,"ESCUELA  BASICA N°201, REDWOOD COLLEGE",Calle San Martin 355,4597139,collegeredwood@gmail.com,www.redwoodcollege.cl,Eric Boris Herrera Inzunza,Corporación Educacional Redwood College San Bernardo,METROPOLITANA DE SANTIAGO,SAN BERNARDO
31423,ESCUELA  ESPECIAL  APRENDIENDO,Almirante Riveros 0919,28577254,escuela.aprendiendo@gmail.com,Sin información.,Alejandra Andrea Vega Moraga,Corporacion  Educacional  Aprendiendo,METROPOLITANA DE SANTIAGO,SAN BERNARDO
13218,ESCUELA  ESPECIAL  N°196 AURINKO,El  Arrayan   Nocedal  Uno 11855,28948076,escuelaaurinko@gmail.com,Sin información.,Jessica Alejandra Corrales Flores,Corporación Educacional Aurinko,METROPOLITANA DE SANTIAGO,SAN BERNARDO
16810,ESCUELA  ESPECIAL  N°199 EL  AROMO,Calle Doctora Ernestina Perez 0632,23679330,elaromo199@gmail.com,Sin información.,Manuel Arturo Unquén Ulloa,Corporacion Educacional El Aromo De San Bernardo,METROPOLITANA DE SANTIAGO,SAN BERNARDO
16971,"ESCUELA  ESPECIAL N°205 ,`MI MUNDO  EN  PALABRAS`",Barros  Arana 787,955680551,f_hernandezlopez@hotmail.com,mimundoenpalabras7.wixsite.com/misitio,Gaudy Soledad González Lucay,Corporación Educacional Educar Marín Hernández,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10580,ESCUELA ABRAHAM LINCOLN,Av. Central 531,42839952,alincoln@corsaber.cl,Sin información.,Mauricio Alfonso Núñez Fuentes,Servicio Local De Educacion Publica Del Pino,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10556,ESCUELA ALEMANIA,Santiago 0320,442914735,escuela.alemania@edudelpino.gob.cl,Sin información.,Milena Elisa Vásquez Seguel,Servicio Local De Educacion Publica Del Pino,METROPOLITANA DE SANTIAGO,SAN BERNARDO
26017,ESCUELA BAS. KINGS SCHOOL,Las Palmas 835,28576258,administrador@kingsschool.cl,www.kingsschool.cl,Juan Pablo Silva Silva,Corporacion  Educacional  King School San Bernardo,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10581,ESCUELA BASICA ANTUPILLAN,Eyzaguirre 0485,442914583,antupillan@corsaber.cl,Sin información.,Guillermo Mario Quintanilla Sáez,Servicio Local De Educacion Publica Del Pino,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10576,ESCUELA BÁSICA BRISAS DE CHENA,Camino Padre Hurtado 16085,2914589,escuela.brisasdechena@edudelpino.gob.cl,Sin información.,Andrea Teresa Muñoz Villa,Servicio Local De Educacion Publica Del Pino,METROPOLITANA DE SANTIAGO,SAN BERNARDO
24654,ESCUELA BASICA CINCO PINOS,Avenida Portales Oriente  3087,3208159,escuela.cincopinos@edudelpino.gob.cl,Sin información.,Ruth Del Carmen Carvajal Dubo,Servicio Local De Educacion Publica Del Pino,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10570,ESCUELA BASICA DR LUIS SEPULVEDA SALVATI,Huelen 105,443208164,escuela.drluissepulveda@edudelpino.gob.cl,www.instagram.com/colegiodrluissepulveda/,Nataly Alejandra Navarrete Morales,Servicio Local De Educacion Publica Del Pino,METROPOLITANA DE SANTIAGO,SAN BERNARDO
26466,ESCUELA BASICA ELIODORO MATTE OSSA,San Francisco 14551,233407731,director.emo@sip.cl,www.eliodoromatteossa.cl,Marcia Patricia González Poblete,Sociedad De Instruccion Primaria De Santiago,METROPOLITANA DE SANTIAGO,SAN BERNARDO
9574,ESCUELA BASICA PARTICULAR CAMINITO,Condell 498,28588197,escuelabasica@colegiocaminito.cl,www.colegiocaminito.cl,Daniela Paola Ortega Bravo,Fundacion Educacional Escuela  Caminito,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10595,ESCUELA BASICA PARTICULAR ROBERTO LORCA,Jose Joaquin Perez 1073,28799391,erlorca@gmail.com,www.colegiorobertolorca.cl,Patricia Yolanda Fátima Reveco Bastías,Corporación Educacional Roberto Lorca,METROPOLITANA DE SANTIAGO,SAN BERNARDO
31190,ESCUELA CUMBRES  DE  NOS,Camino Nos A Los Morros 1297,33470448,escuelacaminonos@gmail.com,www.colegiocumbresdenos.cl,Roxana Elizabeth Núñez Aybar,Corporación Educacional Cumbres De Nos,METROPOLITANA DE SANTIAGO,SAN BERNARDO
10577,ESCUELA DE EDUCACION DIFERENCIAL,Freire 328,,escuela.educaciondiferencial@edudelpino.gob.cl,Sin información.,Verónica Susana Merino Gutiérrez,Servicio Local De Educacion Publica Del Pino,METROPOLITANA DE SANTIAGO,SAN BERNARDO
20315,ESCUELA DE LENGUAGE ELISA GOMEZ,Victoria 760,8584259,escuelalenguajeeg@gmail.com,Sin información.,Ana María Luperfina Villalobos Gómez,Corporacion  Educacional Elisa  Gomez,METROPOLITANA DE SANTIAGO,SAN BERNARDO
26446,ESCUELA DE LENGUAJE AMERICA II,Ramón Liborio Carvallo 435,2892804,escuelaamerica.dos@gmail.com,Sin información.,Michelle Alejandra Guevara Plaza,Corporación Educacional Los Alerces De San Bernardo,METROPOLITANA DE SANTIAGO,SAN BERNARDO
31144,ESCUELA DE LENGUAJE MARIPOSITAS,J.j.perez 923,39242805,maripositassanbernardo@gmail.com,Sin información.,María Nisa Del Rosario Valenzuela Pérez,Corporacion  Educacional Maripositas,METROPOLITANA DE SANTIAGO,SAN BERNARDO
26449,ESCUELA DE LENGUAJE MIS TRES ANGELITOS,Calderon De La Barca N°328,5614881,mistresangelitos.escuela@gmail.com,www.escuelamistresangelitos.cl,Genesis Paz Urzúa Núñez,Corporación Educacional Mis Tres Angelitos,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25952,ESCUELA DE PARV. BERNARD COLLEGE DE SAN BERNA,San Alfonso 651,8598621,bernard.college@gmail.com,Sin información.,Lorena Monserrat Altarriba Martin,Corporacion Educacional Laudelina Araneda,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25661,ESCUELA DE PARV. CAPULLITOS DE SAN BERNARDO,Avenida Jorge Alessandri Rodriguez  0339,97632032,capullitoescuela@gmail.com,Sin información.,Arlette Marisol Navarro Román,Corporacion Educacional Navasal,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25872,ESCUELA DE PARV. CARRUSEL DE AMIGOS,Claudio Gay 12185,5616606,omcorro2000@gmail.com,Sin información.,Bárbara Yarela Agusto Ugalde,Corporación Educacional Carrusel De Amigos,METROPOLITANA DE SANTIAGO,SAN BERNARDO
20560,ESCUELA DE PARVULOS  JARDÍN INFANTIL RUCAMANQUE,Calle Vicente Huidobro 2082,28415169,14.rucamanque@fundacion.integra.cl,,Sin información.,Fundacion Educacional Para El Desarrollo Integral De La Niñez Integra,METROPOLITANA DE SANTIAGO,SAN BERNARDO
25662,ESCUELA DE PARVULOS REMOLINO,Ohiggins 0165,8596015,jardinremolino@hotmail.com,www.jardininfantilremolino.cl,Sin información.,María Inés Rubio Silva,METROPOLITANA DE SANTIAGO,SAN BERNARDO
